
State,School_Name,Orientation_Name,Address,City,Zip,Phone,Number_of_Students,Grade_Range
AL,"MONTGOMERY CATHOLIC PREPARATORY SCHOOL, ST BEDE",Roman Catholic,3850 ATLANTA HWY,MONTGOMERY,36109,3342723033.0,140,Pre-Kindergarten - 6th Grade
AL,NEW DAY CHURCH OF FAITH MINISTRIES,Christian (no specific denomination),PO BOX 834,GARDENDALE,35071,2058477158.0,6,Kindergarten - 5th Grade
AL,RISING HOPE ACADEMY,Christian (no specific denomination),PO BOX  130998,BIRMINGHAM,35213,2053054948.0,34,Kindergarten - 6th Grade
AL,SAFE HAVEN CHRISTIAN ACADEMY,Christian (no specific denomination),803 N DR MARTIN LUTHER KING JR DR,PRICHARD,36610,2524576088.0,18,Kindergarten - 7th Grade
AL,SOMERVILLE BAPTIST LEARNING CENTER,Baptist,P. O. BOX 162,SOMERVILLE,35670,2567788844.0,5,Pre-Kindergarten - Kindergarten
AL,THE CROSSING CHURCH,Assembly of God,PO BOX 607,MC CALLA,35111,2052771270.0,10,Kindergarten - Kindergarten
AL,THE GATHERING PLACE CHRISTIAN ACADEMY,Methodist,635 PARK AVE,MOODY,35004,2056404442.0,37,Pre-Kindergarten - 8th Grade
AL,TRINITY OUTREACH MINISTRIES,Christian (no specific denomination),8916 PKWY E,BIRMINGHAM,35206,2057301540.0,5,Pre-Kindergarten - Kindergarten
AL,NEW COVENANT CHRISTIAN ACADEMY,Pentecostal,PO BOX 393,BRANTLEY,36009,3346340123.0,26,Pre-Kindergarten - 7th Grade
AZ,GILBERT CHRISTIAN SCHOOLS,Christian (no specific denomination),3632 E JASPER DR,GILBERT,85296,4802521018.0,1470,Pre-Kindergarten - 12th Grade
AZ,GILBERT CHRISTIAN SCHOOLS - GREENFIELD CAMPUS,Christian (no specific denomination),4341 S GREENFIELD RD,GILBERT,85297,4806388000.0,560,Pre-Kindergarten - 8th Grade
AZ,SACRED HEART CATHOLIC SCHOOL,Roman Catholic,207 W OAK ST,NOGALES,85621,5202872223.0,165,Pre-Kindergarten - 8th Grade
AZ,SCOTTSDALE CHILD CARE AND LEARNING CENTER,Christian (no specific denomination),13831 N 94TH ST,SCOTTSDALE,85260,4808609500.0,154,Pre-Kindergarten - Transitional Kindergarten
CA,IMAGINARIUM LEARNING CENTER THE,Christian (no specific denomination),1570 MARION ST,KINGSBURG,93631,5599090753.0,4,Pre-Kindergarten - Transitional Kindergarten
CA,MIRACLE LAND CHILD DEVELOPMENT CENTER,Baptist,4371 CERRITOS  AVE,CYPRESS,90630,7149521740.0,24,Pre-Kindergarten - 5th Grade
CA,REDLANDS CHRISTIAN SCHOOL,Christian (no specific denomination),105 TENNESSEE ST,REDLANDS,92373,9097930601.0,779,Pre-Kindergarten - 8th Grade
MN,HAND IN HAND CHRISTIAN MONTESSORI,Christian (no specific denomination),6820 AUTO CLUB RD,BLOOMINGTON,55438,9529181950.0,25,Pre-Kindergarten - 6th Grade
MN,ST FRANCIS XAVIER SCHOOL,Roman Catholic,PO BOX 150,SARTELL,56377,3202529940.0,217,Pre-Kindergarten - 6th Grade
NV,BRILLIANT  CHILD CHRISTIAN ACADEMY,Christian (no specific denomination),7885 W ROCHELLE AVE,LAS VEGAS,89147,7028890496.0,91,Pre-Kindergarten - 6th Grade
NV,ST VIATOR CATHOLIC SCHOOL,Roman Catholic,4246 S EASTERN AVE,LAS VEGAS,89119,7027324477.0,292,Pre-Kindergarten - 8th Grade
NJ,ONE STEP AHEAD LEARNING CENTER,Christian (no specific denomination),ONE 4TH AVE,EAST ORANGE,7017,9736777614.0,15,Pre-Kindergarten - Kindergarten
TN,ECS LOWER SCHOOL PREKINDERGARTEN AND JK PROGRAM,Christian (no specific denomination),1920 FOREST HILL IRENE RD,GERMANTOWN,38139,9017547217.0,335,Pre-Kindergarten - 5th Grade
TN,UNITED CHRISTIAN ACADEMY,Pentecostal,PO BOX 700,CLEVELAND,37311,4234782500.0,80,Pre-Kindergarten - 12th Grade
TX,BAKERS PREP SCHOOL,Christian (no specific denomination),504 MURPHY RD SUIT H,STAFFORD,77477,2814032100.0,47,Kindergarten - 5th Grade
TX,C FC BILINGUAL ACADEMY,Christian (no specific denomination),11000 DAIRY ASHFORD RD,SUGAR LAND,77478,2813402400.0,31,Pre-Kindergarten - 8th Grade
TX,CALVARY CHILDHOOD EDUCATION MINISTRY,Other,517 18TH AVE N,TEXAS CITY,77590,4099459313.0,15,Pre-Kindergarten - 4th Grade
TX,CARE CHILD DEVELOPMENT CENTER,Christian (no specific denomination),1504 E CAMPBELL RD,RICHARDSON,75081,9726440766.0,6,Pre-Kindergarten - Kindergarten
TX,CHAMPIONS CHRISTIAN ACADEMY,Other,4020 SANTA MARIA AVE,LAREDO,78041,9567911322.0,100,Pre-Kindergarten - 12th Grade
TX,CHRIST CHURCH SCHOOL,Methodist,3300 AUSTIN PKWY,SUGAR LAND,77479,2819802582.0,20,Pre-Kindergarten - Transitional Kindergarten
TX,COKER EARLY LEARNING CENTER,Methodist,231 E N LOOP RD,SAN ANTONIO,78216,2104945061.0,23,Pre-Kindergarten - Transitional Kindergarten
TX,COVENANT PRESBYTERIAN DAY SCHOOL,Presbyterian,220 ROCK PRAIRIE RD,COLLEGE STATION,77845,9796964344.0,14,Pre-Kindergarten - Kindergarten
TX,CREATIVE CORNERS SCHOOL,Methodist,1601 W LEAGUE CITY PKWY,LEAGUE CITY,77573,2813328936.0,7,Pre-Kindergarten - Kindergarten
TX,CROSSROADS SCHOOL,Christian (no specific denomination),6901 E HWY 191,ODESSA,79762,4323682598.0,5,Pre-Kindergarten - Kindergarten
TX,CUSTER ROAD CHRISTIAN DAY SCHOOL,Methodist,6601 CUSTER RD,PLANO,75023,9724910510.0,58,Pre-Kindergarten - Transitional Kindergarten
TX,DISCOVERY DAYS,Baptist,201 E MCDERMOTT DR,ALLEN,75002,9727277241.0,12,Pre-Kindergarten - Kindergarten
TX,FIRST BAPTIST CHURCH WEEKDAY EDUCATION,Baptist,1333 W UNIVERSITY AVE,GEORGETOWN,78628,5129438103.0,14,Kindergarten - Kindergarten
TX,FIRST BAPTIST LEARNING CENTER,Baptist,1615 W LOUISIANA ST,MCKINNEY,75069,4694526927.0,20,Pre-Kindergarten - Kindergarten
TX,GREATER LOVE LEARNING ACADEMY LLC,Christian (no specific denomination),3400 OLD FM 440 RD,KILLEEN,76549,2545017379.0,12,Transitional Kindergarten - Transitional Kindergarten
TX,HOLY COVENANT EARLY CHILDHOOD DEVELOPMENT PROGRAM,Methodist,1901 E PETERS COLONY RD,CARROLLTON,75007,9724921371.0,5,Pre-Kindergarten - Transitional Kindergarten
TX,KLEIN WEEKDAY MINISTRIES,Methodist,5920 FM  2920,SPRING,77388,2813530494.0,10,Pre-Kindergarten - Transitional Kindergarten
TX,LAKE CONROE CHRISTIAN ACADEMY,Christian (no specific denomination),2080 LONGMIRE RD,CONROE,77304,9365370046.0,40,Pre-Kindergarten - 2nd Grade
TX,LEARNING TREE CHILDRENS ACADEMY,Christian (no specific denomination),7713 MILWAUKEE AVE,LUBBOCK,79424,8067712323.0,17,Kindergarten - 1st Grade
TX,LEWISVILLE CHRISTIAN SCHOOL,Christian (no specific denomination),102 N GARDEN RIDGE BLVD,LEWISVILLE,75067,9724360811.0,22,Pre-Kindergarten - Transitional Kindergarten
TX,MARVELOUSLY MADE - THE SCHOOL FOR YOUNG CHILDREN,Christian (no specific denomination),14837 OLD BANDERA RD,HELOTES,78023,2103385699.0,76,Pre-Kindergarten - 6th Grade
TX,METHODIST CHILDRENS PROGRAM,Methodist,2314 N GRAND BLVD,PEARLAND,77581,2814858721.0,22,Pre-Kindergarten - Kindergarten
TX,METHODIST DAY SCHOOL,Methodist,4308 W DAVIS,CONROE,77304,9364941840.0,15,Pre-Kindergarten - Kindergarten
TX,METHODIST DAY SCHOOL,Methodist,407 N BRIDGE ST,VICTORIA,77901,3615766620.0,97,Pre-Kindergarten - Kindergarten
TX,PATHWAYS SCHOOL AT DSUMC,Methodist,PO BOX 99,DRIPPING SPRINGS,78620,5128587541.0,15,Pre-Kindergarten - Kindergarten
TX,PRESBYTERIAN CHILDRENS CENTER,Presbyterian,301 N CENTER ST,LONGVIEW,75601,9037578672.0,6,Pre-Kindergarten - Pre-Kindergarten
TX,REDEEMERS LEARNING CENTER,Church of God,5371 E 5TH ST,KATY,77493,8324378918.0,15,Pre-Kindergarten - Transitional 1st
TX,SCHOOL FOR LITTLE CHILDREN,Methodist,400 N FREDONIA ST,LONGVIEW,75601,9037533121.0,33,Pre-Kindergarten - Kindergarten
TX,SIERRA VISTA CHILD DEVELOPMENT CENTER,Methodist,4522 COLLEGE HILLS BLVD,SAN ANGELO,76904,3259492075.0,13,Pre-Kindergarten - Kindergarten
TX,ST FRANCIS EPISCOPAL SCHOOL,Episcopal,5001 HICKORY RD,TEMPLE,76502,2547733009.0,19,Pre-Kindergarten - Transitional Kindergarten
TX,THE ANCHOR EARLY LEARNING CENTER,Christian (no specific denomination),6655 HWY 105,BEAUMONT,77708,4098993947.0,17,Pre-Kindergarten - 2nd Grade
TX,THE FIRST SCHOOL,Other Lutheran,304 OSCAR ST,EL CAMPO,77437,9795437075.0,30,Pre-Kindergarten - 5th Grade
TX,TRAIN-UP A CHILD LEARNING CENTER / NURSERY,Christian (no specific denomination),9410 ADAMS HL,SAN ANTONIO,78245,2106757731.0,6,Pre-Kindergarten - 4th Grade
TX,TRINITY LEARNING CENTER,Christian (no specific denomination),633 HOBSON LN,DENTON,76205,9405665682.0,8,Kindergarten - Kindergarten
TX,TRUE KNIGHT ACADEMY,Christian (no specific denomination),1730 WILLIAMS TRCE BLVD STE H,SUGAR LAND,77478,2819786056.0,10,1st Grade - 6th Grade
TX,UNITED KIDZ ACADEMY SAN ANTONIO,Christian (no specific denomination),1211 N ELLISON DR,SAN ANTONIO,78251,2104372455.0,4,Pre-Kindergarten - Kindergarten
TX,UNIVERSITY PARK UMC WEEKDAY SCHOOL,Methodist,4024 CARUTH BLVD,DALLAS,75225,2143614626.0,30,Pre-Kindergarten - Kindergarten
TX,UNIVERSITY UNITED METHODIST DAY SCHOOL,Methodist,5084 DE ZAVALA RD,SAN ANTONIO,78249,2106912704.0,36,Pre-Kindergarten - 2nd Grade
TX,VINEYARD CHRISTIAN SCHOOL,Christian (no specific denomination),15310 HUEBNER RD # 116,SAN ANTONIO,78248,2104795853.0,95,Pre-Kindergarten - 6th Grade
TX,WEE CARE SCHOOL,Methodist,101 W AVE F,COPPERAS COVE,76522,2545478716.0,7,Pre-Kindergarten - Kindergarten
TX,WEE LEARN CENTER,Baptist,209 E S ST,LONGVIEW,75601,9037580153.0,10,Pre-Kindergarten - Kindergarten
GA,GRACE ACADEMY OF CARTERSVILLE,Baptist,14 SIMPSON CIR,CARTERSVILLE,30121,7703826652.0,37,Kindergarten - 12th Grade
AL,ESSENTIAL CHURCH SCHOOL,Christian (no specific denomination),4000 EAGLE POINT CORPORATE DR,BIRMINGHAM,35242,2052010327.0,1173,Kindergarten - 12th Grade
AZ,FOURTEENSIX CHRISTIAN ACADEMY,Christian (no specific denomination),15175 W MONDELL RD,SURPRISE,85374,6232487285.0,75,Kindergarten - 11th Grade
AZ,ST GREGORY SCHOOL,Roman Catholic,3440 N 18TH AVE,PHOENIX,85015,6022669527.0,319,Pre-Kindergarten - 8th Grade
CA,CALIFORNIA CROSSPOINT ACADEMY,Other,25500 INDUSTRIAL BLVD,HAYWARD,94545,5109955333.0,384,Pre-Kindergarten - 12th Grade
CA,LEGACY CHRISTIAN SCHOOL,Christian (no specific denomination),1101 AUBURN RAVINE RD,AUBURN,95603,5305372401.0,77,Kindergarten - 6th Grade
CA,ST PATRICKS EPISCOPAL DAY SCHOOL,Episcopal,1 CHURCH RD,THOUSAND OAKS,91362,8054971416.0,129,Kindergarten - 6th Grade
CA,WEST COAST BAPTIST SCHOOL,Baptist,1985 PEACOCK BLVD,OCEANSIDE,92056,7607266163.0,39,Kindergarten - 12th Grade
CO,CANON CHRISTIAN ACADEMY,Mennonite,2951 E US HIGHWAY 50,CANON CITY,81212,7192803020.0,43,Kindergarten - 11th Grade
CO,CHRISTIAN CORE ACADEMY,Christian (no specific denomination),125 CRESTRIDGE ST,FORT COLLINS,80525,9706723565.0,70,Pre-Kindergarten - 8th Grade
CO,FACE SCHOOL,Christian (no specific denomination),6704 W 98TH CIR,WESTMINSTER,80021,7207726303.0,389,Pre-Kindergarten - 12th Grade
CO,HERITAGE CHRISTIAN ACADEMY,Pentecostal,2950 MONICA DR W,COLORADO SPRINGS,80916,7193922078.0,58,Pre-Kindergarten - 12th Grade
CO,PAGOSA VALOR ACADEMY,Christian (no specific denomination),PO BOX 970,PAGOSA SPRINGS,81147,9702644782.0,71,Kindergarten - 12th Grade
CO,ROCK SOLID CHRISTIAN ACADEMY,Christian (no specific denomination),200 S UNIVERSITY BLVD,DENVER,80209,3037971005.0,82,Kindergarten - 12th Grade
CO,AMBLESIDE AT SKYLARK,Christian (no specific denomination),PO BOX 672,NEW CASTLE,81647,9709301804.0,52,Kindergarten - 8th Grade
CT,IMPACT CHRISTIAN ACADEMY,Christian (no specific denomination),558 CHASE AVE,WATERBURY,6704,8087562830.0,7,Kindergarten - 5th Grade
CT,OUR LADY OF MERCY PREPARATORY ACADEMY,Roman Catholic,20 ISLAND AVE,MADISON,6443,2036895101.0,124,Kindergarten - 8th Grade
DE,DESTINY CALLING ACADEMY,Christian (no specific denomination),5810-C KIRKWOOD HWY,WILMINGTON,19808,8006677904.0,4,Kindergarten - 12th Grade
FL,CENTRAL CHRISTIAN ACADEMY,Christian (no specific denomination),6927 UNIVERSITY BLVD,WINTER PARK,32792,4073326988.0,443,1st Grade - 12th Grade
FL,CHRISTIAN LIFE ACADEMY,Christian (no specific denomination),1150 SW 20TH AVE,CAPE CORAL,33991,2392831022.0,83,Kindergarten - 8th Grade
FL,EAGLES VIEW ACADEMY,Christian (no specific denomination),7788 RAMONA BLVD W,JACKSONVILLE,32221,9047861411.0,291,Kindergarten - 12th Grade
FL,FIDELIS ACADEMY,Christian (no specific denomination),1999 NW 9TH AVE,FORT LAUDERDALE,33311,9547121707.0,77,Pre-Kindergarten - 8th Grade
FL,HOREB CHRISTIAN SCHOOL,Baptist,795 W 68TH ST,HIALEAH,33014,3059893218.0,413,Pre-Kindergarten - 12th Grade
FL,HOSANNA CHRISTIAN ACADEMY,Christian (no specific denomination),2021 NW 69TH TER,MARGATE,33063,9548221747.0,18,Kindergarten - 11th Grade
FL,PROVIDENCE COMMUNITY SCHOOL,Christian (no specific denomination),5600 DEER DR,SARASOTA,34240,9417276860.0,141,Pre-Kindergarten - 12th Grade
FL,THE KINGS ACADEMY,Pentecostal,1302 EDGEWAY DR,WINTER GARDEN,34787,4076565665.0,29,Pre-Kindergarten - 6th Grade
GA,FAITH BAPTIST CHRISTIAN ACADEMY,Baptist,PO BOX 100,LUDOWICI,31316,9125459136.0,48,Pre-Kindergarten - 12th Grade
GA,THE BRADLEY ACADEMY,Other,704 ORMEWOOD AVE,ATLANTA,30312,7702769370.0,17,Pre-Kindergarten - 3rd Grade
IL,CHICAGO CHRISTIAN HIGH SCHOOL,Christian (no specific denomination),12001 S OAK PARK AVE,PALOS HEIGHTS,60463,7083887650.0,314,9th Grade - 12th Grade
IL,CONCORDIA LUTHERAN SCHOOL,Lutheran Church–Missouri Synod,7424 N SECOND ST,MACHESNEY PARK,61115,3036197018.0,49,Pre-Kindergarten - 5th Grade
IL,ST ELIZABETH OF THE TRINITY,Roman Catholic,6040 W ARDMORE AVE,CHICAGO,60646,7737637080.0,184,Pre-Kindergarten - 8th Grade
IL,SACRED HEART SCHOOLS,Roman Catholic,6250 N SHERIDAN RD,CHICAGO,60660,7736818414.0,611,Pre-Kindergarten - 8th Grade
IN,LUMEN CHRISTI CATHOLIC SCHOOL,Roman Catholic,580 STEVENS ST,INDIANAPOLIS,46203,3176323174.0,109,Pre-Kindergarten - 12th Grade
IN,ST ELIZABETH SETON PRESCHOOL AND KINDERGARTEN,Roman Catholic,10655 HAVERSTICK RD,CARMEL,46033,3178160045.0,14,Pre-Kindergarten - Kindergarten
IA,ALPHA OMEGA ACADEMY,Other,804 N 2ND AVE E,ROCK RAPIDS,51246,8006827396.0,3412,Kindergarten - 12th Grade
IA,ROYAL LEGACY CHRISTIAN ACADEMY,Christian (no specific denomination),715 E 4TH ST,WATERLOO,50702,3195951097.0,33,Pre-Kindergarten - 6th Grade
KY,CITY SCHOOLHOUSE,Christian (no specific denomination),2600 DIXIE HWY,LOUISVILLE,40216,5022022438.0,11,Pre-Kindergarten - 8th Grade
KY,LOGAN CHRISTIAN ACADEMY,Christian (no specific denomination),505 E 9TH ST,RUSSELVILLE,42276,2709469316.0,48,Kindergarten - 12th Grade
AR,LIGHTHOUSE CHRISTIAN ACADEMY,Pentecostal,PO BOX 940,BEEBE,72012,5018826210.0,37,Pre-Kindergarten - 12th Grade
LA,ST AUGUSTINE HIGH SCHOOL,Roman Catholic,2600 A P TUREAUD AVE,NEW ORLEANS,70119,5049442424.0,547,8th Grade - 12th Grade
LA,THE DUNHAM SCHOOL,Christian (no specific denomination),11111 ROY EMERSON DR,BATON ROUGE,70810,2257677097.0,715,Pre-Kindergarten - 12th Grade
MI,ROOTS MONTESSORI SCHOOL,Christian (no specific denomination),1309 PENNIMAN AVE,PLYMOUTH,48170,7348768160.0,30,Pre-Kindergarten - 5th Grade
MS,CARTHAGE CHRISTIAN ACADEMY,Pentecostal,398 WARE ST,CARTHAGE,39051,6012678676.0,59,Kindergarten - 12th Grade
MS,"DOMINION CHRISTIAN ACADEMY, INC.",Other,21 CHANTILLY TER,BAY ST LOUIS,39520,2284930568.0,6,5th Grade - 12th Grade
MO,FIRST BAPTIST SCHOOL,Baptist,551 N WESTWOOD BLVD,POPLAR BLUFF,63901,5736864391.0,63,Pre-Kindergarten - 6th Grade
MO,PROVIDENCE SCHOOL OF ARTS,Christian (no specific denomination),5809 MICHIGAN AVE,KANSAS CITY,64130,8162870411.0,50,Pre-Kindergarten - 7th Grade
NE,ST PATRICK SCHOOL,Roman Catholic,401 E F ST,MCCOOK,69001,3083454546.0,143,Pre-Kindergarten - 8th Grade
NJ,EPISCOPAL CHILD CARE SERVICES,Episcopal,66 SUMMIT ST,NORWOOD,7648,2017683207.0,9,Pre-Kindergarten - Transitional Kindergarten
NC,IRON ACADEMY,Other,3510 EDWARDS MILL RD,RALEIGH,27612,9199778811.0,63,6th Grade - 12th Grade
OH,ST ALOYSIUS,Roman Catholic,4366 BRIDGETOWN RD,CINCINNATI,45211,5135744035.0,172,Kindergarten - 8th Grade
OH,ST BERNADETTE,Roman Catholic,1453 LOCUST LAKE RD,AMELIA,45102,5137534744.0,194,Pre-Kindergarten - 8th Grade
OH,ST BENEDICT THE MOOR CATHOLIC SCHOOL,Roman Catholic,138 GRAMONT AVE,DAYTON,45417,9372686391.0,187,Pre-Kindergarten - 8th Grade
OH,ST PETER SCHOOL,Roman Catholic,310 N 8TH ST,UPPER SANDUSKY,43351,4192941395.0,119,Pre-Kindergarten - 6th Grade
OK,TULSA HOPE ACADEMY,Other,1339 E 55TH ST,TULSA,74105,9182988192.0,35,10th Grade - 12th Grade
PA,ANCHOR CHRISTIAN ACADEMY,Christian (no specific denomination),PO BOX 6124,LANCASTER,17607,7173402230.0,70,7th Grade - 12th Grade
PA,BLESSED TRINITY ACADEMY,Roman Catholic,2510 MIDDLE RD,GLENSHAW,15116,4124867611.0,174,Kindergarten - 8th Grade
PA,HOLY FAMILY,Roman Catholic,17 N CONVENT AVE,NAZARETH,18064,6107595642.0,169,Pre-Kindergarten - 8th Grade
PA,PENNRIDGE CHRISTIAN ACADEMY,Pentecostal,PO BOX 361,BLOOMING GLEN,18911,2152572921.0,3,Pre-Kindergarten - Kindergarten
PA,VOCATIO CAREER PREP HIGH SCHOOL,Christian (no specific denomination),629-633 W HUNTING PARK AVE,PHILADELPHIA,19140,2158218823.0,22,9th Grade - 12th Grade
SC,CHARLESTON BILINGUAL ACADEMY,Christian (no specific denomination),5153 E LIBERTY PARK CIR,NORTH CHARLESTON,29405,8437792472.0,113,Pre-Kindergarten - 5th Grade
SC,MARION COUNTY CHRISTIAN ACADEMY,Christian (no specific denomination),PO BOX 1895,MARION,29571,8436181472.0,7,Kindergarten - 11th Grade
TX,SUMMIT SCHOOL WACO,Christian (no specific denomination),1910 AUSTIN,WACO,76701,2543074665.0,60,Kindergarten - 6th Grade
TX,ALL NATIONS COMMUNITY SCHOOL,Christian (no specific denomination),27420 ROBINSON RD,OAK RIDGE NORTH,77385,8325108311.0,36,Pre-Kindergarten - 9th Grade
TX,CRISTO REY FORT WORTH COLLEGE PREP,Roman Catholic,2633 ALTAMESA BLVD,FORT WORTH,76133,8177203023.0,206,9th Grade - 12th Grade
TX,GRACE PREPARATORY ACADEMY OF NEW BRAUNFELS,Christian (no specific denomination),1600 RIVER RD,NEW BRAUNFELS,78132,8304007021.0,162,6th Grade - 12th Grade
TX,GRACE TEMPLE CHRISTIAN ACADEMY,Assembly of God,11222 LEOPARD ST,CORPUS CHRISTI,78410,3612897770.0,28,Pre-Kindergarten - 12th Grade
TX,LEGACY CLASSICAL CHRISTIAN ACADEMY,Christian (no specific denomination),1209 N SAGINAW BLVD G-207,SAGINAW,76179,8173822322.0,118,Pre-Kindergarten - 12th Grade
TX,LEGACY CLASSICAL CHRISTIAN ACADEMY,Christian (no specific denomination),1209 N SAGINAW BLVD G-207,SAGINAW,76179,8173822322.0,105,Pre-Kindergarten - 12th Grade
TX,ST AUGUSTIN CATHOLIC HIGH SCHOOL,Roman Catholic,4611 BLACKSTONE DR,FORT WORTH,76114,8179074044.0,35,8th Grade - 12th Grade
TX,ST HELENAS EPISCOPAL SCHOOL,Episcopal,MAILING P. O. BOX 1765,BOERNE,78006,8302498084.0,23,Pre-Kindergarten - 5th Grade
TX,TKG ACADEMY,Other,5427 PHILIP AVE,DALLAS,75223,2148216402.0,33,Pre-Kindergarten - 11th Grade
VA,BLUE RIDGE CHRISTIAN SCHOOL,Christian (no specific denomination),100 DINKEL AVE,BRIDGEWATER,22812,5408282233.0,312,Pre-Kindergarten - 12th Grade
VA,COVENANT CHRISTIAN SCHOOL,Christian (no specific denomination),116 PALACE LN,WILLIAMSBURG,23185,7573782189.0,60,Kindergarten - 12th Grade
VA,FELLOWSHIP CHRISTIAN ACADEMY,Christian (no specific denomination),131 OLD COLONY RD,MADISON HEIGHTS,24572,4342300752.0,21,1st Grade - 12th Grade
VA,HERITAGE CHRISTIAN SCHOOL,Baptist,14510 SPRIGGS RD,WOODBRIDGE,22193,7036806629.0,406,Pre-Kindergarten - 12th Grade
VA,HOLY COMFORTER EPISCOPAL PRESCHOOL / KINDERGARTEN,Episcopal,543 BEULAH RD NE,VIENNA,22180,7039383704.0,26,Pre-Kindergarten - Kindergarten
VA,STUART HALL SCHOOL,Episcopal,235 W FREDERICK ST,STAUNTON,24401,5408850356.0,142,5th Grade - 12th Grade
WI,ST FRANCIS XAVIER,Roman Catholic,2939 THINNES ST,CROSS PLAINS,53528,6087980100.0,177,Pre-Kindergarten - 8th Grade
NM,ALBUQUERQUE CHRISTIAN SCHOOL,Church of Christ,4931 MCLEOD RD NE,ALBUQUERQUE,87109,5058720777.0,81,Pre-Kindergarten - 8th Grade
MD,ARCHBISHOP SPALDING HIGH SCHOOL,Roman Catholic,8080 NEW CUT RD,SEVERN,21144,4109699105.0,1292,9th Grade - 12th Grade
SC,BEST SKILLS ACADEMY,Christian (no specific denomination),28 BOLT ST,GREENVILLE,29605,8649771285.0,3,7th Grade - 11th Grade
RI,BISHOP MCVINNEY CATHOLIC REGIONAL SCHOOL,Roman Catholic,155 GORDON AVE,PROVIDENCE,2905,4017812370.0,148,Pre-Kindergarten - 8th Grade
ID,LOGAN CHRISTIAN ACADEMY,Christian (no specific denomination),219 N ROOSEVELT ST,BOISE,83706,2089122783.0,5,Kindergarten - 7th Grade
CA,CERES CHRISTIAN PRESCHOOL,Christian (no specific denomination),PO BOX 187,CERES,95307,2093809319.0,42,Pre-Kindergarten - Transitional Kindergarten
GA,COLUMBUS ADVENTIST SCHOOL,Seventh-Day Adventist,7880 SCHOMBURG RD,COLUMBUS,31909,7065617601.0,11,Kindergarten - 8th Grade
IL,COVENANT CHRISTIAN SCHOOL,Christian (no specific denomination),10 N EDGELAWN AVE,AURORA,60506,6308017955.0,85,Pre-Kindergarten - 10th Grade
TX,CROSS CLASSICAL ACADEMY,Christian (no specific denomination),700 FISK AVE,BROWNWOOD,76801,3252004030.0,27,Kindergarten - 7th Grade
FL,DIVINE SAVIOR ACADEMY,Wisconsin Evangelical Lutheran Synod,15935 LYONS RD,DELRAY BEACH,33446,5613593090.0,59,Pre-Kindergarten - 4th Grade
TN,GOOD NEWS CHRISTIAN SCHOOL,Christian (no specific denomination),675 REED RD,LEXINGTON,38351,7319682980.0,17,1st Grade - 10th Grade
TX,GOOD SHEPHERD LUTHERAN SCHOOL,Evangelical Lutheran Church in America,PO BOX 750,BASTROP,78602,5129881778.0,42,Pre-Kindergarten - 4th Grade
VA,HARTLAND DAY ACADEMY,Seventh-Day Adventist,444 HARTLAND OAK DR,RAPIDAN,22733,8044664561.0,15,Kindergarten - 10th Grade
GA,"HEART TO HOME LEARNING, INC (THRIVE ACADEMY)",Baptist,3130 SKINNER MILL RD,AUGUSTA,30909,7067550736.0,98,Pre-Kindergarten - 12th Grade
IA,HILLCREST ACADEMY,Mennonite,1421 540TH ST SW,KALONA,52247,3196562073.0,64,9th Grade - 12th Grade
NM,HOLY CHILD CATHOLIC SCHOOL,Roman Catholic,PO BOX 130,TIJERAS,87059,5052813077.0,92,Pre-Kindergarten - 8th Grade
VA,KEEN MOUNTAIN CHRISTIAN ACADEMY,Christian (no specific denomination),PO BOX 679,KEEN MOUNTAIN,24624,2764983275.0,48,Kindergarten - 12th Grade
MD,THE LAMB OF GOD SCHOOL,Christian (no specific denomination),1810 FAIRVIEW AVE,HALETHORPE,21228,4102424100.0,178,Kindergarten - 8th Grade
MI,LITTLE LAKERS LEARNING CENTER,Christian (no specific denomination),711 E SAVIDGE ST,SPRING LAKE,49456,6168464044.0,13,Pre-Kindergarten - Transitional Kindergarten
CA,LIVING WIDSOM HIGH SCHOOL,Other,4000 MIDDLEFIELD RD # 29,PALO ALTO,94303,6506461066.0,10,9th Grade - 12th Grade
TN,LIVING WORLD VICTORY CHRISTIAN ACADEMY,Christian (no specific denomination),959 TINY TOWN RD,CLARKSVILLE,37042,9314360443.0,20,Pre-Kindergarten - 2nd Grade
CT,MATER SALVATORIS COLLEGE PREPARATORY SCHOOL,Roman Catholic,926 NEWFIELD AVE,STAMFORD,6905,2034890977.0,85,Pre-Kindergarten - 6th Grade
MO,NEW HOPE CHRISTIAN ACADEMY,Baptist,PO BOX 251,SILVA,63964,5732243654.0,59,Pre-Kindergarten - 12th Grade
PA,OUR LADY OF ANGELS CATHOLIC SCHOOL,Roman Catholic,404 CHERRY ST,COLUMBIA,17512,7176842433.0,140,Pre-Kindergarten - 8th Grade
AZ,OUR LADY OF SORROW ACADEMY,Roman Catholic,750 E BASELINE RD,PHOENIX,85042,6023057183.0,106,Kindergarten - 12th Grade
OK,PHOENIX ACADEMIC CENTER,Other,680 E 41ST ST,SAND SPRINGS,74063,9185517238.0,15,Pre-Kindergarten - 10th Grade
OH,PROVIDENCE ACADEMY,Christian (no specific denomination),12193 W PLEASANT VALLEY RD,PARMA,44130,4403820745.0,41,Pre-Kindergarten - 4th Grade
PA,ST JOSEPH CATHOLIC SCHOOL,Roman Catholic,5125 GRANDVIEW RD,HANOVER,17331,7176320118.0,171,Pre-Kindergarten - 8th Grade
